time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
3240,1.1363371054780858e-17,0,1.3616164507639076e-18,4.5812696777271694e-18,5.0589335470304496e-18,8.6597062842639325e-21,1.1831627642213786e-20,8.5251981910097726e-20,2.5580806342277566e-19,0.96753191436166908,0.75823098758195773,0.7581170214095827,2.1570415377137042e-32
3300,1.1363371054780858e-17,0,1.3338347077394109e-18,4.5343379256307303e-18,5.1286110701880415e-18,8.6635886387997943e-21,1.2025602723833106e-20,8.8472939440800382e-20,2.5742522041925846e-19,0.96796568218161683,0.7581170214095827,0.75800857945459577,1.6948183510607676e-32
3360,1.1363371054780858e-17,0,1.3071583486016334e-18,4.4878243108790117e-18,5.1967564232910612e-18,8.6672856883650858e-21,1.2217075101333355e-20,9.1737902402387082e-20,2.5900970881708329e-19,0.96837874624244957,0.75800857945459577,0.75790531343938761,1.5407439555097887e-32
3420,1.1363371054780858e-17,0,1.2815268543638573e-18,4.4417679736715461e-18,5.2633906043927971e-18,8.6708089054698013e-21,1.2406071695514629e-20,9.5045923403470492e-20,2.6056281834821824e-19,0.96877238834509583,0.75790531343938761,0.75780690291372599,1.3866695599588098e-32
3480,1.1363371054780858e-17,0,1.2568837269543876e-18,4.3962034626534308e-18,5.328535240017573e-18,8.6741688623289876e-21,1.2592619511061371e-20,9.8396068217580738e-20,2.6208576856451137e-19,0.96914778970230453,0.75780690291372599,0.7577130525744239,1.5407439555097887e-32
3540,1.1363371054780858e-17,0,1.2331761993545266e-18,4.3511611185120962e-18,5.3922124863803432e-18,8.6773753160591102e-21,1.2776745600166371e-20,1.0178741613104565e-19,2.6357971348663681e-19,0.96950604045746647,0.7577130525744239,0.75762348988563333,1.6948183510607676e-32
3600,1.1363371054780858e-17,0,1.2103549672324513e-18,4.3066674278840371e-18,5.4544449391979268e-18,8.6804372844843785e-21,1.2958477029958366e-20,1.0521906023374142e-19,2.6504574591827252e-19,0.96984814815430576,0.75762348988563333,0.75753796296142362,1.2325951644078309e-32
3660,1.1363371054780858e-17,0,1.1883739404646489e-18,4.262745349814925e-18,5.5152555514262087e-18,8.6833631137301216e-21,1.3137840853319953e-20,1.0869010765771706e-19,2.6648490145032517e-19,0.97017504528895493,0.75753796296142362,0.75745623867776124,1.6948183510607676e-32
3720,1.1363371054780858e-17,0,1.167190013057173e-18,4.2194146168489915e-18,5.5746675583068971e-18,8.6861605386153312e-21,1.3314864082732949e-20,1.1219967976830376e-19,2.6789816217816319e-19,0.97048759605749402,0.75745623867776124,0.75737810098562652,1.8488927466117464e-32
3780,1.1363371054780858e-17,0,1.1467628500905394e-18,4.1766920126683946e-18,5.6327044091533316e-18,8.6888367367170823e-21,1.3489573666832173e-20,1.1574691231196143e-19,2.6928646015310247e-19,0.97078660239646231,0.75737810098562652,0.7573033494008844,2.0029671421627253e-32
