time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
4080,1.1363371054780858e-17,0,1.0558514714521882e-18,3.9776486067353824e-18,5.8995805881355941e-18,7.9296848286624512e-21,1.3116926825780474e-20,1.3329493578267962e-19,2.7594884102057415e-19,0.97456486164575018,0.75641404863205297,0.75635878458856243,3.0814879110195774e-33
4140,1.1363371054780858e-17,0,1.0392420700618332e-18,3.938737057224749e-18,5.9499595642957696e-18,7.9314106589463216e-21,1.3263226449798164e-20,1.3703188389727294e-19,2.7720584219249197e-19,0.97477696762324695,0.75635878458856243,0.75630575809418832,3.0814879110195774e-33
4200,1.1363371054780858e-17,0,1.0231696426126061e-18,3.9004884227967613e-18,5.9991283940070886e-18,7.9330673282171292e-21,1.3407590527224211e-20,1.4080070075125769e-19,2.7844323675770237e-19,0.97498057365470747,0.75630575809418832,0.75625485658632319,1.5407439555097887e-33
4260,1.1363371054780858e-17,0,1.0076100347969801e-18,3.8629036142210605e-18,6.0471104095229777e-18,7.9346582664948693e-21,1.3550042812987309e-20,1.4460064071691066e-19,2.796616544434464e-19,0.9751761012924427,0.75625485658632319,0.75620597467688933,0
4320,1.1363371054780858e-17,0,9.9254052933461839e-19,3.8259822890923597e-18,6.0939287734854251e-18,7.9361866883138051e-21,1.3690606872978282e-20,1.4843097244285197e-19,2.8086169686430993e-19,0.97536394560538731,0.75620597467688933,0.75615901359865312,0
4380,1.1363371054780858e-17,0,9.7793974680331265e-19,3.7897229737969099e-18,6.1396064545648181e-18,7.9376556091189925e-21,1.3829306078124178e-20,1.5229097874217359e-19,2.820439391864015e-19,0.97554447719424708,0.75615901359865312,0.75611388070143826,1.5407439555097887e-33
4440,1.1363371054780858e-17,0,9.6378755371829258e-19,3.7541231756589583e-18,6.1841662058005885e-18,7.9390678602054884e-21,1.3966163599187151e-20,1.5617995646669754e-19,2.8320893167693255e-19,0.97571804402753981,0.75611388070143826,0.75607048899311502,3.0814879110195774e-33
4500,1.1363371054780858e-17,0,9.5006497731978136e-19,3.7191794860202371e-18,6.2276305454197771e-18,7.9404261023478847e-21,1.410120240222143e-20,1.6009721636892539e-19,2.8435720114756985e-19,0.97588497311667599,0.75607048899311502,0.75602875672083103,1.5407439555097887e-33
4560,1.1363371054780858e-17,0,9.3675412656917584e-19,3.6848876749486468e-18,6.2700217399277372e-18,7.9417328382509577e-21,1.4234445244628148e-20,1.640420829531132e-19,2.8548925229930617e-19,0.97604557204615461,0.75602875672083103,0.75598860698846138,1.5407439555097887e-33
4620,1.1363371054780858e-17,0,9.2383811889166543e-19,3.6512427782197546e-18,6.3113617892809451e-18,7.9429904239376622e-21,1.4365914671754001e-20,1.6801389431678319e-19,2.8660556897601827e-19,0.97620013037315656,0.75598860698846138,0.75594996740671083,0
4680,1.1363371054780858e-17,0,9.113010122377562e-19,3.6182391771660244e-18,6.3516724139666881e-18,7.9442010791778926e-21,1.449563301398456e-20,1.7201200198387734e-19,2.8770661533334937e-19,0.97634892090924841,0.75594996740671083,0.75591276977268795,0
4740,1.1363371054780858e-17,0,8.991277420681968e-19,3.5858706719437745e-18,6.3909750438278385e-18,7.9453668970501057e-21,1.4623622384288058e-20,1.7603577073065274e-19,2.8879283692905629e-19,0.97649220089551347,0.75591276977268795,0.75587694977612163,3.0814879110195774e-33
4800,1.1363371054780858e-17,0,8.8730406289643913e-19,3.554130548726167e-18,6.4292908084835287e-18,7.9464898527180192e-21,1.4749904676169555e-20,1.8008457840532768e-19,2.8986466174050932e-19,0.97663021308121589,0.75587694977612163,0.75584244672969603,0
4860,1.1363371054780858e-17,0,8.7581649405017226e-19,3.5230116412921058e-18,6.4666405292080837e-18,7.9475718114958907e-21,1.4874501561999097e-20,1.8415781574239768e-19,2.9092250111460631e-19,0.97676318671502937,0.75584244672969603,0.75580920332124268,3.0814879110195774e-33
4920,1.1363371054780858e-17,0,8.6465226933881543e-19,3.4925063874452887e-18,6.503044712141365e-18,7.9486145362681519e-21,1.4997434491680858e-20,1.8825488617246559e-19,2.9196675065497509e-19,0.976891338456917,0.75580920332124268,0.75577716538577078,1.5407439555097887e-33
4980,1.1363371054780858e-17,0,8.5379929033731762e-19,3.4626068806647446e-18,6.5385235427135181e-18,7.9496196943223509e-21,1.511872469163336e-20,1.9237520562835008e-19,2.929977910509734e-19,0.97701487321790548,0.75577716538577078,0.7557462816955236,1.5407439555097887e-33
5040,1.1363371054780858e-17,0,8.4324608301826831e-19,3.4333049173577232e-18,6.5730968811763263e-18,7.9505888636483274e-21,1.5238393164053364e-20,1.965182023481755e-19,2.9401598885266483e-19,0.97713398493425863,0.7557462816955236,0.75571650376643529,3.0814879110195774e-33
5100,1.1363371054780858e-17,0,8.3298175748441372e-19,3.4045920400577016e-18,6.6067842591418407e-18,7.951523538751235e-21,1.5356460686438695e-20,2.0068331667607869e-19,2.9502169719563745e-19,0.97724885728190303,0.75571650376643529,0.75568778567952422,3.0814879110195774e-33
5160,1.1363371054780858e-17,0,8.2299597057220067e-19,3.3764595768841686e-18,6.6396048770367674e-18,7.9524251360212025e-21,1.5472947811347417e-20,2.0487000086111332e-19,2.9601525647924551e-19,0.97735966433636379,0.75568778567952422,0.75566008391590911,6.1629758220391547e-33
5220,1.1363371054780858e-17,0,8.1327889111414563e-19,3.3488986775568117e-18,6.6715776023883641e-18,7.953294998698235e-21,1.5587874866372523e-20,2.0907771885487907e-19,2.9699699500159228e-19,0.97746657118295477,0.75566008391590911,0.75563335720426128,6.1629758220391547e-33
5280,1.1363371054780858e-17,0,8.0382116766368662e-19,3.3219003462344733e-18,6.7027209688642466e-18,7.9541344014672063e-21,1.5701261954313391e-20,2.1330594610835273e-19,2.9796722955432258e-19,0.97756973448150741,0.75563335720426128,0.75560756637962312,4.622231866529366e-33
5340,1.1363371054780858e-17,0,7.9461389850086544e-19,3.2954554714286229e-18,6.7330531759947045e-18,7.9549445547143985e-21,1.5813128953526779e-20,2.1755416936835572e-19,2.9892626598007207e-19,0.97766930298950261,0.75560756637962312,0.75558267425262438,1.5407439555097887e-33
5400,1.1363371054780858e-17,0,7.8564860375075389e-19,3.2695548532220986e-18,6.7625920895118379e-18,7.9557266084740368e-21,1.5923495518441514e-20,2.2182188647404918e-19,2.9987439969520751e-19,0.97776541804710315,0.75558267425262438,0.75555864548822416,4.622231866529366e-33
