time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
5640,1.1363371054780858e-17,0,6.0940346736547756e-19,2.4586984618015791e-18,7.7025900910037116e-18,7.9618437512054781e-21,1.6363325614509898e-20,2.7413234059607007e-19,2.9422152464833058e-19,0.97851721997726138,1,1,2.6192647243666408e-32
5700,1.1363371054780858e-17,0,6.0172656533745677e-19,2.438474975374123e-18,7.724805441084224e-18,7.9623398271180521e-21,1.6466429360380089e-20,2.7898712384356328e-19,2.9494817995401806e-19,0.97857818811957087,1,1,2.4651903288156619e-32
5760,1.1363371054780858e-17,0,5.9427304120678511e-19,2.4187671786410669e-18,7.7462776949424329e-18,7.9628166423894908e-21,1.6568140044120217e-20,2.8385642555186128e-19,2.9566575775222847e-19,0.97863678911306318,1,1,2.6192647243666408e-32
5820,1.1363371054780858e-17,0,5.8703556254027669e-19,2.3995624614337168e-18,7.7670269713973313e-18,7.9632749341717522e-21,1.6668475981343833e-20,2.8873978682680622e-19,2.9637452166723818e-19,0.97869311355432698,1,1,2.6192647243666408e-32
5880,1.1363371054780858e-17,0,5.8000708665750755e-19,2.3808484267643671e-18,7.7870728830430477e-18,7.9637154055449136e-21,1.6767455266244739e-20,2.9363676094440389e-19,2.970747266997727e-19,0.97874724785248879,1,1,2.9274135154685985e-32
5940,1.1363371054780858e-17,0,5.7318084594077441e-19,2.3626128956984149e-18,7.8064345460282323e-18,7.9641387274208418e-21,1.6865095773270363e-20,2.9854691304697334e-19,2.9776661956580015e-19,0.97879927446317505,1,1,2.7733391199176196e-32
6000,1.1363371054780858e-17,0,5.6655033406799643e-19,2.3448439112482449e-18,7.8251305899020106e-18,7.9645455403213877e-21,1.6961415158847833e-20,3.0346981984521044e-19,2.9845043901825758e-19,0.97884927210705408,1,1,3.2355623065705562e-32
6060,1.1363371054780858e-17,0,5.6010929310293213e-19,2.3275297413816883e-18,7.8431791674981005e-18,7.9649364560405553e-21,1.7056430863157164e-20,3.0840506932619557e-19,2.9912641615277733e-19,0.97889731597411778,1,1,3.3896367021215351e-32
6120,1.1363371054780858e-17,0,5.5385170138201703e-19,2.3106588812301813e-18,7.8605979648317818e-18,7.9653120591993732e-21,1.7150160111946182e-20,3.1335226046736219e-19,2.9979477469840491e-19,0.97894347791477709,1,1,3.543711097672514e-32
6180,1.1363371054780858e-17,0,5.4777176214168541e-19,2.2942200545746569e-18,7.8774042109868138e-18,7.9656729087013781e-21,1.724261991838244e-20,3.1831100295642572e-19,3.0045573129423126e-19,0.97898782661874129,1,1,4.0059342843254506e-32
6240,1.1363371054780858e-17,0,5.4186389283423194e-19,2.2782022146807305e-18,7.8936146879718403e-18,7.9660195390960426e-21,1.7333827084937708e-20,3.2328091691726323e-19,3.0110949575279673e-19,0.97903042778258553,1,1,3.8518598887744717e-32
6300,1.1363371054780858e-17,0,5.3612271508415636e-19,2.262594544548705e-18,7.9092457405280977e-18,7.9663524618567844e-21,1.7423798205300833e-20,3.2826163264171968e-19,3.0175627131106087e-19,0.97907134426681808,1,1,3.8518598887744717e-32
