time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
5040,1.1363371054780858e-17,0,8.4679261439239361e-19,3.4403925928301461e-18,6.5909596315413221e-18,7.9329676340598633e-21,1.5156125472352367e-20,1.9700501688239365e-19,2.6513210602818504e-19,0.97496832115985033,0.75629047627534818,0.75625791971003742,6.1629758220391547e-33
5100,1.1363371054780858e-17,0,8.3649831648858829e-19,3.4116973807945331e-18,6.6247459665077244e-18,7.933989580709923e-21,1.5274597791815248e-20,2.0117974608480206e-19,2.6604105753267914e-19,0.97509391925323541,0.75625791971003742,0.75622652018669112,6.1629758220391547e-33
5160,1.1363371054780858e-17,0,8.2648335422558218e-19,3.3835815458235703e-18,6.6576645388890022e-18,7.9349754145901794e-21,1.5391487691232146e-20,2.0537610979040618e-19,2.6693904294646916e-19,0.97521507905717175,0.75622652018669112,0.75619623023570703,6.1629758220391547e-33
5220,1.1363371054780858e-17,0,8.1673786929239679e-19,3.3560362902464497e-18,6.6897342233306933e-18,7.9359266009558693e-21,1.5506815403668309e-20,2.0959357132281952e-19,2.6782635858387121e-19,0.97533198065274684,0.75619623023570703,0.75616700483681332,4.622231866529366e-33
5280,1.1363371054780858e-17,0,8.0725248418927275e-19,3.3290526683884203e-18,6.7209735608464553e-18,7.9368445303480993e-21,1.5620600943579397e-20,2.1383160550811321e-19,2.6870329037466636e-19,0.97544479493861924,0.75616700483681332,0.75613880126534516,1.5407439555097887e-33
5340,1.1363371054780858e-17,0,7.980182721950053e-19,3.3026216165916993e-18,6.7514007585256306e-18,7.9377305232287538e-21,1.5732864106832349e-20,2.1808969847149846e-19,2.6957011436696123e-19,0.97555368420065314,0.75613880126534516,0.75611157894983672,1.5407439555097887e-33
5400,1.1363371054780858e-17,0,7.8902672944716044e-19,3.2767339805378435e-18,6.781033689857869e-18,7.9385858342781698e-21,1.5843624470909519e-20,2.223673474340234e-19,2.7042709719876996e-19,0.97565880264010552,0.75611157894983672,0.75608529933997359,4.622231866529366e-33
5460,1.1363371054780858e-17,0,7.8026974897983793e-19,3.2513805400847295e-18,6.8098898956144743e-18,7.9394116563835144e-21,1.59529013952802e-20,2.2666406050963892e-19,2.7127449654051173e-19,0.9757602968638015,0.75608529933997359,0.75605992578404968,3.0814879110195774e-33
5520,1.1363371054780858e-17,0,7.7173959657523261e-19,3.2265520318150201e-18,6.8379865852309217e-18,7.9402091243433929e-21,1.6060714021925169e-20,2.3097935650295206e-19,2.7211256151046236e-19,0.97585830633943371,0.75605992578404968,0.75603542341514163,0
5580,1.1363371054780858e-17,0,7.6342888829596396e-19,3.2022391694779921e-18,6.8653406386395895e-18,7.9409793183116665e-21,1.6167081276000815e-20,2.3531276470795547e-19,2.7294153306504371e-19,0.97595296381881014,0.75603542341514163,0.75601175904529749,0
5640,1.1363371054780858e-17,0,7.5533056957506807e-19,3.1784326624927023e-18,6.8919686085057668e-18,7.9417232670015179e-21,1.6272021866630935e-20,2.3966382470798946e-19,2.7376164436570066e-19,0.97604439573163682,0.75601175904529749,0.75598890106709082,3.0814879110195774e-33
5700,1.1363371054780858e-17,0,7.4743789574970659e-19,3.1551232326676097e-18,6.9178867228239097e-18,7.9424419506688446e-21,1.6375554287814562e-20,2.4403208617716714e-19,2.7457312112398413e-19,0.97613272255217864,0.75598890106709082,0.75596681936195531,3.0814879110195774e-33
